blaOXA-313	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-314	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-315	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-316	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-317	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-320	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-322	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-323	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-324	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-325	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-326	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-327	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-328	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-329	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-330	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-331	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-332	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-333	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-334	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-335	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-336	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-337	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-338	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-339	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-340	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-341	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-342	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-343	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-344	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-345	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-346	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-347	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-348	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-349	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-350	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-351	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-352	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-353	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-354	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-355	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-356	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-357	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-358	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-359	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-360	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-361	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-362	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-363	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-364	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-365	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-366	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-368	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-370	Resistance to beta-lactam antibiotics	Piperacillin+Tazobactam
blaOXA-371	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-372	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Ertapenem, Imipenem, Meropenem, Temocillin"
blaOXA-373	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-374	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-375	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-376	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-377	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-378	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-379	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-22	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Piperacillin"
blaOXA-223	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-224	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-225	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-226	Resistance to beta-lactam antibiotics	"Cefepime, Ceftazidime, Piperacillin"
blaOXA-228	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-229	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-23	Resistance to beta-lactam antibiotics	"Imipenem, Meropenem"
blaOXA-24	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Ceftazidime, Imipenem, Meropenem, Piperacillin"
blaOXA-25	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-26	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-27	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-28	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefixime, Cefotaxime, Ceftazidime, Piperacillin"
blaOXA-29	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-3	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-30	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-31	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Piperacillin"
blaOXA-32	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefixime, Cefotaxime, Ceftazidime, Piperacillin"
blaOXA-33	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-34	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-35	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Piperacillin"
blaOXA-36	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-37	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-38	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-39	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-4	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-40	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-41	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-42	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-43	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-44	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-45	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefixime, Cefotaxime, Ceftazidime, Piperacillin"
blaOXA-46	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-47	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Piperacillin"
blaOXA-48	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem, Meropenem, Piperacillin"
blaOXA-49	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-436	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-5	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-50	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-51	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem"
blaOXA-52	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-53	Resistance to beta-lactam antibiotics	Ceftazidime
blaOXA-54	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem, Piperacillin"
blaOXA-55	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem"
blaOXA-56	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-57	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-58	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem, Meropenem"
blaOXA-59	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem"
blaOXA-60	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem"
blaOXA-61	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-62	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Meropenem, Piperacillin"
blaOXA-63	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Piperacillin"
blaOXA-64	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-65	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-66	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-67	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-68	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-69	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-70	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-71	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-72	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-73	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-74	Resistance to beta-lactam antibiotics	"Cefepime, Ceftazidime"
blaOXA-75	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-76	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-77	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-78	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-79	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-8	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-80	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-82	Resistance to beta-lactam antibiotics	Imipenem
blaOXA-83	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-84	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-85	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-86	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-87	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-88	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-89	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaOXA-90	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-91	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-92	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-93	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-94	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-95	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-96	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-97	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Imipenem, Meropenem"
blaOXA-98	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXA-99	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaPER-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaPER-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Aztreonam"
blaSHV-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-100	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-101	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-102	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-103	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-104	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-105	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-106	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-107	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaSHV-108	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-109	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-110	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-111	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-119	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-120	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-121	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-128	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-129	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-132	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-133	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-134	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-135	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-137	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-141	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-142	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-143	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-144	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-145	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-147	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-148	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-149	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-150	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-151	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-152	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-153	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-154	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-155	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-156	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-157	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-158	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-159	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-160	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-161	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-162	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-163	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-164	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-165	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-168	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-172	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-173	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-178	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-179	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-180	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-182	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-183	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-185	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-186	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-187	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-188	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-189	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-17	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-18	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-19	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-2a	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-20	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-24	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-25	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-26	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaSHV-27	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-28	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-29	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-30	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-31	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-32	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-33	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-34	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-35	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-36	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-37	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-38	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-40	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-41	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-42	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-43	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-44	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-45	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-46	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-48	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-49	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaSHV-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-50	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-51	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-52	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-55	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-56	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaSHV-57	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-59	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-60	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-61	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-62	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-63	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-64	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-65	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-66	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-67	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-69	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-70	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-71	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-72	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin"
blaSHV-73	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-74	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-75	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-76	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-77	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-78	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-79	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-80	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-81	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-82	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-85	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-86	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-89	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaSHV-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaSHV-92	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-93	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-94	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-95	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-96	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-97	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaSHV-98	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
